Claim_topic_id,Evidence_topic_id,Label
Claims_Electric_Vehicles_C2.1_100,Evidence_Electric_Vehicles_C2.1_601,T
Claims_Electric_Vehicles_C2.1_100,Evidence_Electric_Vehicles_C2.1_602,T
Claims_Electric_Vehicles_C2.1_100,Evidence_Electric_Vehicles_C2.1_603,T
Claims_Electric_Vehicles_C2.1_100,Evidence_Electric_Vehicles_C2.1_604,T
Claims_Electric_Vehicles_C2.1_100,Evidence_Electric_Vehicles_C2.1_605,T
Claims_Electric_Vehicles_C2.1_100,Evidence_Electric_Vehicles_C2.1_606,T
Claims_Covid_C2.2_1,Evidence_Covid_C2.2_1,T
Claims_Covid_C2.2_1,Evidence_Covid_C2.2_2,T
Claims_Covid_C2.2_1,Evidence_Covid_C2.2_3,T
Claims_Covid_C2.2_1,Evidence_Covid_C2.2_4,T
Claims_Covid_C2.2_1,Evidence_Covid_C2.2_5,T
Claims_Covid_C2.2_1,Evidence_Covid_C2.2_6,T
Claims_Covid_C2.2_2,Evidence_Covid_C2.2_7,T
Claims_Covid_C2.2_2,Evidence_Covid_C2.2_8,T
Claims_Covid_C2.2_2,Evidence_Covid_C2.2_9,T
Claims_Covid_C2.2_2,Evidence_Covid_C2.2_10,T
Claims_Covid_C2.2_2,Evidence_Covid_C2.2_11,T
Claims_Covid_C2.2_2,Evidence_Covid_C2.2_12,T
Claims_Covid_C2.2_3,Evidence_Covid_C2.2_13,T
Claims_Covid_C2.2_3,Evidence_Covid_C2.2_14,T
Claims_Covid_C2.2_3,Evidence_Covid_C2.2_15,T
Claims_Covid_C2.2_3,Evidence_Covid_C2.2_16,T
Claims_Covid_C2.2_3,Evidence_Covid_C2.2_17,T
Claims_Covid_C2.2_3,Evidence_Covid_C2.2_18,T
Claims_Covid_C2.2_4,Evidence_Covid_C2.2_19,T
Claims_Covid_C2.2_4,Evidence_Covid_C2.2_20,T
Claims_Covid_C2.2_4,Evidence_Covid_C2.2_21,T
Claims_Covid_C2.2_4,Evidence_Covid_C2.2_22,T
Claims_Covid_C2.2_4,Evidence_Covid_C2.2_23,T
Claims_Covid_C2.2_4,Evidence_Covid_C2.2_24,T
Claims_Covid_C2.2_5,Evidence_Covid_C2.2_25,T
Claims_Covid_C2.2_5,Evidence_Covid_C2.2_26,T
Claims_Covid_C2.2_5,Evidence_Covid_C2.2_27,T
Claims_Covid_C2.2_5,Evidence_Covid_C2.2_28,T
Claims_Covid_C2.2_5,Evidence_Covid_C2.2_29,T
Claims_Covid_C2.2_5,Evidence_Covid_C2.2_30,T
Claims_Covid_C2.2_6,Evidence_Covid_C2.2_31,T
Claims_Covid_C2.2_6,Evidence_Covid_C2.2_32,T
Claims_Covid_C2.2_6,Evidence_Covid_C2.2_33,T
Claims_Covid_C2.2_6,Evidence_Covid_C2.2_34,T
Claims_Covid_C2.2_6,Evidence_Covid_C2.2_35,T
Claims_Covid_C2.2_6,Evidence_Covid_C2.2_36,T
Claims_Covid_C2.2_7,Evidence_Covid_C2.2_37,T
Claims_Covid_C2.2_7,Evidence_Covid_C2.2_38,T
Claims_Covid_C2.2_7,Evidence_Covid_C2.2_39,T
Claims_Covid_C2.2_7,Evidence_Covid_C2.2_40,T
Claims_Covid_C2.2_7,Evidence_Covid_C2.2_41,T
Claims_Covid_C2.2_7,Evidence_Covid_C2.2_42,T
Claims_Covid_C2.2_8,Evidence_Covid_C2.2_43,T
Claims_Covid_C2.2_8,Evidence_Covid_C2.2_44,T
Claims_Covid_C2.2_8,Evidence_Covid_C2.2_45,T
Claims_Covid_C2.2_8,Evidence_Covid_C2.2_46,T
Claims_Covid_C2.2_8,Evidence_Covid_C2.2_47,T
Claims_Covid_C2.2_8,Evidence_Covid_C2.2_48,T
Claims_Covid_C2.2_9,Evidence_Covid_C2.2_49,T
Claims_Covid_C2.2_9,Evidence_Covid_C2.2_50,T
Claims_Covid_C2.2_9,Evidence_Covid_C2.2_51,T
Claims_Covid_C2.2_9,Evidence_Covid_C2.2_52,T
Claims_Covid_C2.2_9,Evidence_Covid_C2.2_53,T
Claims_Covid_C2.2_9,Evidence_Covid_C2.2_54,T
Claims_Covid_C2.2_10,Evidence_Covid_C2.2_55,T
Claims_Covid_C2.2_10,Evidence_Covid_C2.2_56,T
Claims_Covid_C2.2_10,Evidence_Covid_C2.2_57,T
Claims_Covid_C2.2_10,Evidence_Covid_C2.2_58,T
Claims_Covid_C2.2_10,Evidence_Covid_C2.2_59,T
Claims_Covid_C2.2_10,Evidence_Covid_C2.2_60,T
Claims_Covid_C2.2_11,Evidence_Covid_C2.2_61,T
Claims_Covid_C2.2_11,Evidence_Covid_C2.2_62,T
Claims_Covid_C2.2_11,Evidence_Covid_C2.2_63,T
Claims_Covid_C2.2_11,Evidence_Covid_C2.2_64,T
Claims_Covid_C2.2_11,Evidence_Covid_C2.2_65,T
Claims_Covid_C2.2_11,Evidence_Covid_C2.2_66,T
Claims_Covid_C2.2_12,Evidence_Covid_C2.2_67,T
Claims_Covid_C2.2_12,Evidence_Covid_C2.2_68,T
Claims_Covid_C2.2_12,Evidence_Covid_C2.2_69,T
Claims_Covid_C2.2_12,Evidence_Covid_C2.2_70,T
Claims_Covid_C2.2_12,Evidence_Covid_C2.2_71,T
Claims_Covid_C2.2_12,Evidence_Covid_C2.2_72,T
Claims_Covid_C2.2_13,Evidence_Covid_C2.2_73,T
Claims_Covid_C2.2_13,Evidence_Covid_C2.2_74,T
Claims_Covid_C2.2_13,Evidence_Covid_C2.2_75,T
Claims_Covid_C2.2_13,Evidence_Covid_C2.2_76,T
Claims_Covid_C2.2_13,Evidence_Covid_C2.2_77,T
Claims_Covid_C2.2_13,Evidence_Covid_C2.2_78,T
Claims_Covid_C2.2_14,Evidence_Covid_C2.2_79,T
Claims_Covid_C2.2_14,Evidence_Covid_C2.2_80,T
Claims_Covid_C2.2_14,Evidence_Covid_C2.2_81,T
Claims_Covid_C2.2_14,Evidence_Covid_C2.2_82,T
Claims_Covid_C2.2_14,Evidence_Covid_C2.2_83,T
Claims_Covid_C2.2_14,Evidence_Covid_C2.2_84,T
Claims_Covid_C2.2_15,Evidence_Covid_C2.2_85,T
Claims_Covid_C2.2_15,Evidence_Covid_C2.2_86,T
Claims_Covid_C2.2_15,Evidence_Covid_C2.2_87,T
Claims_Covid_C2.2_15,Evidence_Covid_C2.2_88,T
Claims_Covid_C2.2_15,Evidence_Covid_C2.2_89,T
Claims_Covid_C2.2_15,Evidence_Covid_C2.2_90,T
Claims_Covid_C2.2_16,Evidence_Covid_C2.2_91,T
Claims_Covid_C2.2_16,Evidence_Covid_C2.2_92,T
Claims_Covid_C2.2_16,Evidence_Covid_C2.2_93,T
Claims_Covid_C2.2_16,Evidence_Covid_C2.2_94,T
Claims_Covid_C2.2_16,Evidence_Covid_C2.2_95,T
Claims_Covid_C2.2_16,Evidence_Covid_C2.2_96,T
Claims_Covid_C2.2_17,Evidence_Covid_C2.2_97,T
Claims_Covid_C2.2_17,Evidence_Covid_C2.2_98,T
Claims_Covid_C2.2_17,Evidence_Covid_C2.2_99,T
Claims_Covid_C2.2_17,Evidence_Covid_C2.2_100,T
Claims_Covid_C2.2_17,Evidence_Covid_C2.2_101,T
Claims_Covid_C2.2_17,Evidence_Covid_C2.2_102,T
Claims_Covid_C2.2_18,Evidence_Covid_C2.2_103,T
Claims_Covid_C2.2_18,Evidence_Covid_C2.2_104,T
Claims_Covid_C2.2_18,Evidence_Covid_C2.2_105,T
Claims_Covid_C2.2_18,Evidence_Covid_C2.2_106,T
Claims_Covid_C2.2_18,Evidence_Covid_C2.2_107,T
Claims_Covid_C2.2_18,Evidence_Covid_C2.2_108,T
Claims_Covid_C2.2_19,Evidence_Covid_C2.2_109,T
Claims_Covid_C2.2_19,Evidence_Covid_C2.2_110,T
Claims_Covid_C2.2_19,Evidence_Covid_C2.2_111,T
Claims_Covid_C2.2_19,Evidence_Covid_C2.2_112,T
Claims_Covid_C2.2_19,Evidence_Covid_C2.2_113,T
Claims_Covid_C2.2_19,Evidence_Covid_C2.2_114,T
Claims_Covid_C2.2_20,Evidence_Covid_C2.2_115,T
Claims_Covid_C2.2_20,Evidence_Covid_C2.2_116,T
Claims_Covid_C2.2_20,Evidence_Covid_C2.2_117,T
Claims_Covid_C2.2_20,Evidence_Covid_C2.2_118,T
Claims_Covid_C2.2_20,Evidence_Covid_C2.2_119,T
Claims_Covid_C2.2_20,Evidence_Covid_C2.2_120,T
Claims_Covid_C2.2_21,Evidence_Covid_C2.2_121,T
Claims_Covid_C2.2_21,Evidence_Covid_C2.2_122,T
Claims_Covid_C2.2_21,Evidence_Covid_C2.2_123,T
Claims_Covid_C2.2_21,Evidence_Covid_C2.2_124,T
Claims_Covid_C2.2_21,Evidence_Covid_C2.2_125,T
Claims_Covid_C2.2_21,Evidence_Covid_C2.2_126,T
Claims_Covid_C2.2_22,Evidence_Covid_C2.2_127,T
Claims_Covid_C2.2_22,Evidence_Covid_C2.2_128,T
Claims_Covid_C2.2_22,Evidence_Covid_C2.2_129,T
Claims_Covid_C2.2_22,Evidence_Covid_C2.2_130,T
Claims_Covid_C2.2_22,Evidence_Covid_C2.2_131,T
Claims_Covid_C2.2_22,Evidence_Covid_C2.2_132,T
Claims_Covid_C2.2_23,Evidence_Covid_C2.2_133,T
Claims_Covid_C2.2_23,Evidence_Covid_C2.2_134,T
Claims_Covid_C2.2_23,Evidence_Covid_C2.2_135,T
Claims_Covid_C2.2_23,Evidence_Covid_C2.2_136,T
Claims_Covid_C2.2_23,Evidence_Covid_C2.2_137,T
Claims_Covid_C2.2_23,Evidence_Covid_C2.2_138,T
Claims_Covid_C2.2_24,Evidence_Covid_C2.2_139,T
Claims_Covid_C2.2_24,Evidence_Covid_C2.2_140,T
Claims_Covid_C2.2_24,Evidence_Covid_C2.2_141,T
Claims_Covid_C2.2_24,Evidence_Covid_C2.2_142,T
Claims_Covid_C2.2_24,Evidence_Covid_C2.2_143,T
Claims_Covid_C2.2_24,Evidence_Covid_C2.2_144,T
Claims_Covid_C2.2_25,Evidence_Covid_C2.2_145,T
Claims_Covid_C2.2_25,Evidence_Covid_C2.2_146,T
Claims_Covid_C2.2_25,Evidence_Covid_C2.2_147,T
Claims_Covid_C2.2_25,Evidence_Covid_C2.2_148,T
Claims_Covid_C2.2_25,Evidence_Covid_C2.2_149,T
Claims_Covid_C2.2_25,Evidence_Covid_C2.2_150,T
Claims_Covid_C2.2_26,Evidence_Covid_C2.2_151,T
Claims_Covid_C2.2_26,Evidence_Covid_C2.2_152,T
Claims_Covid_C2.2_26,Evidence_Covid_C2.2_153,T
Claims_Covid_C2.2_26,Evidence_Covid_C2.2_154,T
Claims_Covid_C2.2_26,Evidence_Covid_C2.2_155,T
Claims_Covid_C2.2_26,Evidence_Covid_C2.2_156,T
Claims_Covid_C2.2_27,Evidence_Covid_C2.2_157,T
Claims_Covid_C2.2_27,Evidence_Covid_C2.2_158,T
Claims_Covid_C2.2_27,Evidence_Covid_C2.2_159,T
Claims_Covid_C2.2_27,Evidence_Covid_C2.2_160,T
Claims_Covid_C2.2_27,Evidence_Covid_C2.2_161,T
Claims_Covid_C2.2_27,Evidence_Covid_C2.2_162,T
Claims_Covid_C2.2_28,Evidence_Covid_C2.2_163,T
Claims_Covid_C2.2_28,Evidence_Covid_C2.2_164,T
Claims_Covid_C2.2_28,Evidence_Covid_C2.2_165,T
Claims_Covid_C2.2_28,Evidence_Covid_C2.2_166,T
Claims_Covid_C2.2_28,Evidence_Covid_C2.2_167,T
Claims_Covid_C2.2_28,Evidence_Covid_C2.2_168,T
Claims_Covid_C2.2_29,Evidence_Covid_C2.2_169,T
Claims_Covid_C2.2_29,Evidence_Covid_C2.2_170,T
Claims_Covid_C2.2_29,Evidence_Covid_C2.2_171,T
Claims_Covid_C2.2_29,Evidence_Covid_C2.2_172,T
Claims_Covid_C2.2_29,Evidence_Covid_C2.2_173,T
Claims_Covid_C2.2_29,Evidence_Covid_C2.2_174,T
Claims_Covid_C2.2_30,Evidence_Covid_C2.2_175,T
Claims_Covid_C2.2_30,Evidence_Covid_C2.2_176,T
Claims_Covid_C2.2_30,Evidence_Covid_C2.2_177,T
Claims_Covid_C2.2_30,Evidence_Covid_C2.2_178,T
Claims_Covid_C2.2_30,Evidence_Covid_C2.2_179,T
Claims_Covid_C2.2_30,Evidence_Covid_C2.2_180,T
Claims_Covid_C2.2_31,Evidence_Covid_C2.2_181,T
Claims_Covid_C2.2_31,Evidence_Covid_C2.2_182,T
Claims_Covid_C2.2_31,Evidence_Covid_C2.2_183,T
Claims_Covid_C2.2_31,Evidence_Covid_C2.2_184,T
Claims_Covid_C2.2_31,Evidence_Covid_C2.2_185,T
Claims_Covid_C2.2_31,Evidence_Covid_C2.2_186,T
Claims_Covid_C2.2_32,Evidence_Covid_C2.2_187,T
Claims_Covid_C2.2_32,Evidence_Covid_C2.2_188,T
Claims_Covid_C2.2_32,Evidence_Covid_C2.2_189,T
Claims_Covid_C2.2_32,Evidence_Covid_C2.2_190,T
Claims_Covid_C2.2_32,Evidence_Covid_C2.2_191,T
Claims_Covid_C2.2_32,Evidence_Covid_C2.2_192,T
Claims_Covid_C2.2_33,Evidence_Covid_C2.2_193,T
Claims_Covid_C2.2_33,Evidence_Covid_C2.2_194,T
Claims_Covid_C2.2_33,Evidence_Covid_C2.2_195,T
Claims_Covid_C2.2_33,Evidence_Covid_C2.2_196,T
Claims_Covid_C2.2_33,Evidence_Covid_C2.2_197,T
Claims_Covid_C2.2_33,Evidence_Covid_C2.2_198,T
Claims_Covid_C2.2_34,Evidence_Covid_C2.2_199,T
Claims_Covid_C2.2_34,Evidence_Covid_C2.2_200,T
Claims_Covid_C2.2_34,Evidence_Covid_C2.2_201,T
Claims_Covid_C2.2_34,Evidence_Covid_C2.2_202,T
Claims_Covid_C2.2_34,Evidence_Covid_C2.2_203,T
Claims_Covid_C2.2_34,Evidence_Covid_C2.2_204,T
Claims_Covid_C2.2_35,Evidence_Covid_C2.2_205,T
Claims_Covid_C2.2_35,Evidence_Covid_C2.2_206,T
Claims_Covid_C2.2_35,Evidence_Covid_C2.2_207,T
Claims_Covid_C2.2_35,Evidence_Covid_C2.2_208,T
Claims_Covid_C2.2_35,Evidence_Covid_C2.2_209,T
Claims_Covid_C2.2_35,Evidence_Covid_C2.2_210,T
Claims_Covid_C2.2_36,Evidence_Covid_C2.2_211,T
Claims_Covid_C2.2_36,Evidence_Covid_C2.2_212,T
Claims_Covid_C2.2_36,Evidence_Covid_C2.2_213,T
Claims_Covid_C2.2_36,Evidence_Covid_C2.2_214,T
Claims_Covid_C2.2_36,Evidence_Covid_C2.2_215,T
Claims_Covid_C2.2_36,Evidence_Covid_C2.2_216,T
Claims_Covid_C2.2_37,Evidence_Covid_C2.2_217,T
Claims_Covid_C2.2_37,Evidence_Covid_C2.2_218,T
Claims_Covid_C2.2_37,Evidence_Covid_C2.2_219,T
Claims_Covid_C2.2_37,Evidence_Covid_C2.2_220,T
Claims_Covid_C2.2_37,Evidence_Covid_C2.2_221,T
Claims_Covid_C2.2_37,Evidence_Covid_C2.2_222,T
Claims_Covid_C2.2_38,Evidence_Covid_C2.2_223,T
Claims_Covid_C2.2_38,Evidence_Covid_C2.2_224,T
Claims_Covid_C2.2_38,Evidence_Covid_C2.2_225,T
Claims_Covid_C2.2_38,Evidence_Covid_C2.2_226,T
Claims_Covid_C2.2_38,Evidence_Covid_C2.2_227,T
Claims_Covid_C2.2_38,Evidence_Covid_C2.2_228,T
Claims_Covid_C2.2_39,Evidence_Covid_C2.2_229,T
Claims_Covid_C2.2_39,Evidence_Covid_C2.2_230,T
Claims_Covid_C2.2_39,Evidence_Covid_C2.2_231,T
Claims_Covid_C2.2_39,Evidence_Covid_C2.2_232,T
Claims_Covid_C2.2_39,Evidence_Covid_C2.2_233,T
Claims_Covid_C2.2_39,Evidence_Covid_C2.2_234,T
Claims_Covid_C2.2_40,Evidence_Covid_C2.2_235,T
Claims_Covid_C2.2_40,Evidence_Covid_C2.2_236,T
Claims_Covid_C2.2_40,Evidence_Covid_C2.2_237,T
Claims_Covid_C2.2_40,Evidence_Covid_C2.2_238,T
Claims_Covid_C2.2_40,Evidence_Covid_C2.2_239,T
Claims_Covid_C2.2_40,Evidence_Covid_C2.2_240,T
Claims_Covid_C2.2_41,Evidence_Covid_C2.2_241,T
Claims_Covid_C2.2_41,Evidence_Covid_C2.2_242,T
Claims_Covid_C2.2_41,Evidence_Covid_C2.2_243,T
Claims_Covid_C2.2_41,Evidence_Covid_C2.2_244,T
Claims_Covid_C2.2_41,Evidence_Covid_C2.2_245,T
Claims_Covid_C2.2_41,Evidence_Covid_C2.2_246,T
Claims_Covid_C2.2_42,Evidence_Covid_C2.2_247,T
Claims_Covid_C2.2_42,Evidence_Covid_C2.2_248,T
Claims_Covid_C2.2_42,Evidence_Covid_C2.2_249,T
Claims_Covid_C2.2_42,Evidence_Covid_C2.2_250,T
Claims_Covid_C2.2_42,Evidence_Covid_C2.2_251,T
Claims_Covid_C2.2_42,Evidence_Covid_C2.2_252,T
Claims_Covid_C2.2_43,Evidence_Covid_C2.2_253,T
Claims_Covid_C2.2_43,Evidence_Covid_C2.2_254,T
Claims_Covid_C2.2_43,Evidence_Covid_C2.2_255,T
Claims_Covid_C2.2_43,Evidence_Covid_C2.2_256,T
Claims_Covid_C2.2_43,Evidence_Covid_C2.2_257,T
Claims_Covid_C2.2_43,Evidence_Covid_C2.2_258,T
Claims_Covid_C2.2_44,Evidence_Covid_C2.2_259,T
Claims_Covid_C2.2_44,Evidence_Covid_C2.2_260,T
Claims_Covid_C2.2_44,Evidence_Covid_C2.2_261,T
Claims_Covid_C2.2_44,Evidence_Covid_C2.2_262,T
Claims_Covid_C2.2_44,Evidence_Covid_C2.2_263,T
Claims_Covid_C2.2_44,Evidence_Covid_C2.2_264,T
Claims_Covid_C2.2_45,Evidence_Covid_C2.2_265,T
Claims_Covid_C2.2_45,Evidence_Covid_C2.2_266,T
Claims_Covid_C2.2_45,Evidence_Covid_C2.2_267,T
Claims_Covid_C2.2_45,Evidence_Covid_C2.2_268,T
Claims_Covid_C2.2_45,Evidence_Covid_C2.2_269,T
Claims_Covid_C2.2_45,Evidence_Covid_C2.2_270,T
Claims_Covid_C2.2_46,Evidence_Covid_C2.2_271,T
Claims_Covid_C2.2_46,Evidence_Covid_C2.2_272,T
Claims_Covid_C2.2_46,Evidence_Covid_C2.2_273,T
Claims_Covid_C2.2_46,Evidence_Covid_C2.2_274,T
Claims_Covid_C2.2_46,Evidence_Covid_C2.2_275,T
Claims_Covid_C2.2_46,Evidence_Covid_C2.2_276,T
Claims_Covid_C2.2_47,Evidence_Covid_C2.2_277,T
Claims_Covid_C2.2_47,Evidence_Covid_C2.2_278,T
Claims_Covid_C2.2_47,Evidence_Covid_C2.2_279,T
Claims_Covid_C2.2_47,Evidence_Covid_C2.2_280,T
Claims_Covid_C2.2_47,Evidence_Covid_C2.2_281,T
Claims_Covid_C2.2_47,Evidence_Covid_C2.2_282,T
Claims_Covid_C2.2_48,Evidence_Covid_C2.2_283,T
Claims_Covid_C2.2_48,Evidence_Covid_C2.2_284,T
Claims_Covid_C2.2_48,Evidence_Covid_C2.2_285,T
Claims_Covid_C2.2_48,Evidence_Covid_C2.2_286,T
Claims_Covid_C2.2_48,Evidence_Covid_C2.2_287,T
Claims_Covid_C2.2_48,Evidence_Covid_C2.2_288,T
Claims_Covid_C2.2_49,Evidence_Covid_C2.2_289,T
Claims_Covid_C2.2_49,Evidence_Covid_C2.2_290,T
Claims_Covid_C2.2_49,Evidence_Covid_C2.2_291,T
Claims_Covid_C2.2_49,Evidence_Covid_C2.2_292,T
Claims_Covid_C2.2_49,Evidence_Covid_C2.2_293,T
Claims_Covid_C2.2_49,Evidence_Covid_C2.2_294,T
Claims_Covid_C2.2_50,Evidence_Covid_C2.2_295,T
Claims_Covid_C2.2_50,Evidence_Covid_C2.2_296,T
Claims_Covid_C2.2_50,Evidence_Covid_C2.2_297,T
Claims_Covid_C2.2_50,Evidence_Covid_C2.2_298,T
Claims_Covid_C2.2_50,Evidence_Covid_C2.2_299,T
Claims_Covid_C2.2_50,Evidence_Covid_C2.2_300,T
Claims_Covid_C2.2_51,Evidence_Covid_C2.2_301,T
Claims_Covid_C2.2_51,Evidence_Covid_C2.2_302,T
Claims_Covid_C2.2_51,Evidence_Covid_C2.2_303,T
Claims_Covid_C2.2_51,Evidence_Covid_C2.2_304,T
Claims_Covid_C2.2_51,Evidence_Covid_C2.2_305,T
Claims_Covid_C2.2_51,Evidence_Covid_C2.2_306,T
Claims_Covid_C2.2_52,Evidence_Covid_C2.2_307,T
Claims_Covid_C2.2_52,Evidence_Covid_C2.2_308,T
Claims_Covid_C2.2_52,Evidence_Covid_C2.2_309,T
Claims_Covid_C2.2_52,Evidence_Covid_C2.2_310,T
Claims_Covid_C2.2_52,Evidence_Covid_C2.2_311,T
Claims_Covid_C2.2_52,Evidence_Covid_C2.2_312,T
Claims_Covid_C2.2_53,Evidence_Covid_C2.2_313,T
Claims_Covid_C2.2_53,Evidence_Covid_C2.2_314,T
Claims_Covid_C2.2_53,Evidence_Covid_C2.2_315,T
Claims_Covid_C2.2_53,Evidence_Covid_C2.2_316,T
Claims_Covid_C2.2_53,Evidence_Covid_C2.2_317,T
Claims_Covid_C2.2_53,Evidence_Covid_C2.2_318,T
Claims_Covid_C2.2_54,Evidence_Covid_C2.2_319,T
Claims_Covid_C2.2_54,Evidence_Covid_C2.2_320,T
Claims_Covid_C2.2_54,Evidence_Covid_C2.2_321,T
Claims_Covid_C2.2_54,Evidence_Covid_C2.2_322,T
Claims_Covid_C2.2_54,Evidence_Covid_C2.2_323,T
Claims_Covid_C2.2_54,Evidence_Covid_C2.2_324,T
Claims_Covid_C2.2_55,Evidence_Covid_C2.2_325,T
Claims_Covid_C2.2_55,Evidence_Covid_C2.2_326,T
Claims_Covid_C2.2_55,Evidence_Covid_C2.2_327,T
Claims_Covid_C2.2_55,Evidence_Covid_C2.2_328,T
Claims_Covid_C2.2_55,Evidence_Covid_C2.2_329,T
Claims_Covid_C2.2_55,Evidence_Covid_C2.2_330,T
Claims_Covid_C2.2_56,Evidence_Covid_C2.2_331,T
Claims_Covid_C2.2_56,Evidence_Covid_C2.2_332,T
Claims_Covid_C2.2_56,Evidence_Covid_C2.2_333,T
Claims_Covid_C2.2_56,Evidence_Covid_C2.2_334,T
Claims_Covid_C2.2_56,Evidence_Covid_C2.2_335,T
Claims_Covid_C2.2_56,Evidence_Covid_C2.2_336,T
Claims_Covid_C2.2_57,Evidence_Covid_C2.2_337,T
Claims_Covid_C2.2_57,Evidence_Covid_C2.2_338,T
Claims_Covid_C2.2_57,Evidence_Covid_C2.2_339,T
Claims_Covid_C2.2_57,Evidence_Covid_C2.2_340,T
Claims_Covid_C2.2_57,Evidence_Covid_C2.2_341,T
Claims_Covid_C2.2_57,Evidence_Covid_C2.2_342,T
Claims_Covid_C2.2_58,Evidence_Covid_C2.2_343,T
Claims_Covid_C2.2_58,Evidence_Covid_C2.2_344,T
Claims_Covid_C2.2_58,Evidence_Covid_C2.2_345,T
Claims_Covid_C2.2_58,Evidence_Covid_C2.2_346,T
Claims_Covid_C2.2_58,Evidence_Covid_C2.2_347,T
Claims_Covid_C2.2_58,Evidence_Covid_C2.2_348,T
Claims_Covid_C2.2_59,Evidence_Covid_C2.2_349,T
Claims_Covid_C2.2_59,Evidence_Covid_C2.2_350,T
Claims_Covid_C2.2_59,Evidence_Covid_C2.2_351,T
Claims_Covid_C2.2_59,Evidence_Covid_C2.2_352,T
Claims_Covid_C2.2_59,Evidence_Covid_C2.2_353,T
Claims_Covid_C2.2_59,Evidence_Covid_C2.2_354,T
Claims_Covid_C2.2_60,Evidence_Covid_C2.2_355,T
Claims_Covid_C2.2_60,Evidence_Covid_C2.2_356,T
Claims_Covid_C2.2_60,Evidence_Covid_C2.2_357,T
Claims_Covid_C2.2_60,Evidence_Covid_C2.2_358,T
Claims_Covid_C2.2_60,Evidence_Covid_C2.2_359,T
Claims_Covid_C2.2_60,Evidence_Covid_C2.2_360,T
Claims_Covid_C2.2_61,Evidence_Covid_C2.2_361,T
Claims_Covid_C2.2_61,Evidence_Covid_C2.2_362,T
Claims_Covid_C2.2_61,Evidence_Covid_C2.2_363,T
Claims_Covid_C2.2_61,Evidence_Covid_C2.2_364,T
Claims_Covid_C2.2_61,Evidence_Covid_C2.2_365,T
Claims_Covid_C2.2_61,Evidence_Covid_C2.2_366,T
Claims_Covid_C2.2_62,Evidence_Covid_C2.2_367,T
Claims_Covid_C2.2_62,Evidence_Covid_C2.2_368,T
Claims_Covid_C2.2_62,Evidence_Covid_C2.2_369,T
Claims_Covid_C2.2_62,Evidence_Covid_C2.2_370,T
Claims_Covid_C2.2_62,Evidence_Covid_C2.2_371,T
Claims_Covid_C2.2_62,Evidence_Covid_C2.2_372,T
Claims_Covid_C2.2_63,Evidence_Covid_C2.2_373,T
Claims_Covid_C2.2_63,Evidence_Covid_C2.2_374,T
Claims_Covid_C2.2_63,Evidence_Covid_C2.2_375,T
Claims_Covid_C2.2_63,Evidence_Covid_C2.2_376,T
Claims_Covid_C2.2_63,Evidence_Covid_C2.2_377,T
Claims_Covid_C2.2_63,Evidence_Covid_C2.2_378,T
Claims_Covid_C2.2_64,Evidence_Covid_C2.2_379,T
Claims_Covid_C2.2_64,Evidence_Covid_C2.2_380,T
Claims_Covid_C2.2_64,Evidence_Covid_C2.2_381,T
Claims_Covid_C2.2_64,Evidence_Covid_C2.2_382,T
Claims_Covid_C2.2_64,Evidence_Covid_C2.2_383,T
Claims_Covid_C2.2_64,Evidence_Covid_C2.2_384,T
Claims_Covid_C2.2_65,Evidence_Covid_C2.2_385,T
Claims_Covid_C2.2_65,Evidence_Covid_C2.2_386,T
Claims_Covid_C2.2_65,Evidence_Covid_C2.2_387,T
Claims_Covid_C2.2_65,Evidence_Covid_C2.2_388,T
Claims_Covid_C2.2_65,Evidence_Covid_C2.2_389,T
Claims_Covid_C2.2_65,Evidence_Covid_C2.2_390,T
Claims_Covid_C2.2_66,Evidence_Covid_C2.2_391,T
Claims_Covid_C2.2_66,Evidence_Covid_C2.2_392,T
Claims_Covid_C2.2_66,Evidence_Covid_C2.2_393,T
Claims_Covid_C2.2_66,Evidence_Covid_C2.2_394,T
Claims_Covid_C2.2_66,Evidence_Covid_C2.2_395,T
Claims_Covid_C2.2_66,Evidence_Covid_C2.2_396,T
Claims_Covid_C2.2_67,Evidence_Covid_C2.2_397,T
Claims_Covid_C2.2_67,Evidence_Covid_C2.2_398,T
Claims_Covid_C2.2_67,Evidence_Covid_C2.2_399,T
Claims_Covid_C2.2_67,Evidence_Covid_C2.2_400,T
Claims_Covid_C2.2_67,Evidence_Covid_C2.2_401,T
Claims_Covid_C2.2_67,Evidence_Covid_C2.2_402,T
Claims_Covid_C2.2_68,Evidence_Covid_C2.2_403,T
Claims_Covid_C2.2_68,Evidence_Covid_C2.2_404,T
Claims_Covid_C2.2_68,Evidence_Covid_C2.2_405,T
Claims_Covid_C2.2_68,Evidence_Covid_C2.2_406,T
Claims_Covid_C2.2_68,Evidence_Covid_C2.2_407,T
Claims_Covid_C2.2_68,Evidence_Covid_C2.2_408,T
Claims_Covid_C2.2_69,Evidence_Covid_C2.2_409,F
Claims_Covid_C2.2_69,Evidence_Covid_C2.2_410,F
Claims_Covid_C2.2_69,Evidence_Covid_C2.2_411,F
Claims_Covid_C2.2_69,Evidence_Covid_C2.2_412,F
Claims_Covid_C2.2_69,Evidence_Covid_C2.2_413,F
Claims_Covid_C2.2_69,Evidence_Covid_C2.2_414,F
Claims_Covid_C2.2_70,Evidence_Covid_C2.2_415,F
