Annotation_id,Claim_topic_id,Evidence_topic_id,Claim_text,Label,Evidence Label,Evidence_text,Article_topic_id,Reason
B_2.0,Claims_Covid_B2.0_198,Evidence_Covid_B2.0_862,China has an LNG export deal with Qatar,N,,"In addition to burgeoning U.S. export capacity, five Mexican LNG export projects proposed to export two billion cubic feet per day (bcf/d) are coming online in  2024-2027  just at a time when China has signed a  27-year LNG deal  with Qatar for an annual 194.8 billion cubic feet of LNG  while Canada continues to drop the energy export ball.",Emission trading scheme_10015,
B_2.0,Claims_Covid_B2.0_198,Evidence_Covid_B2.0_863,China has an LNG export deal with Qatar,N,,"Shell has been selected by QatarEnergy as a partner in the North Field East (NFE) expansion project in Qatar, the...The chairman of SONATRACH, Toufik Hakkar, and Eni CEO, Claudio Descalzi, have signed a Memorandum of Understanding (MoU) in Rome.",Emission trading scheme_9643,
B_2.0,Claims_Covid_B2.0_198,Evidence_Covid_B2.0_864,China has an LNG export deal with Qatar,N,,"It will tackle the thorny issues of whether to expand the donor base to countries like China or Qatar and report to Cop28.Some of the money is to come through existing funding arrangements, like development banks or debt relief.",Emission trading scheme_9789,
B_2.0,Claims_Covid_B2.0_199,Evidence_Covid_B2.0_865,Croatia is a member of the EU-27,N,,"In a bid to reduce dependence on Russian gas, Austria, Croatia, and the German region of Bavaria announced an energy-political partnership as heads of government visited an LNG terminal in the northern Adriatic, Euractiv reports.",Emission trading scheme_9893,Only one supporting evidence piece
B_2.0,Claims_Covid_B2.0_199,Evidence_Covid_B2.0_866,Croatia is a member of the EU-28,N,,"The EU27 incorporates: Austria, Belgium, Bulgaria, Croatia, Cyprus, Czechia, Denmark, Estonia, Finland, France, Germany, Greece, Hungary, Ireland, Italy, Latvia, Lithuania, Luxembourg, Malta, The Netherlands, Poland, Portugal, Romania, Slovakia, Slovenia, Spain and Sweden.",Emission trading scheme_9532,
B_2.0,Claims_Covid_B2.0_199,Evidence_Covid_B2.0_867,Croatia is a member of the EU-29,N,,"The EU ETS consists of four distinct trading periods, whereby development is carried out in stages.This phase also saw the inclusion of more sectors and gases, together with another addition to the system, when Croatia joined in 2013.",Emission trading scheme_9751,
B_2.0,Claims_Covid_B2.0_199,Evidence_Covid_B2.0_868,Croatia is a member of the EU-30,N,,"The EPA also keeps a record of EFs for various industries called AP-42. It contains EFs of over 200 air pollution source categories, industry sectors or groups of similar emitting sources.",Emission trading scheme_9894,
B_2.0,Claims_Covid_B2.0_199,Evidence_Covid_B2.0_869,Croatia is a member of the EU-31,N,,"Popular in EnergyChina Petroleum & Chemical (Sinopec), one of China's largest oil and chemical firms, closed the first bulk transaction on China's national carbon market on July 21, purchasing 100,000 metric tons (t) of carbon credits to offset emissions from its own power plants.",Emission trading scheme_9896,
B_2.0,Claims_Covid_B2.0_199,Evidence_Covid_B2.0_870,Croatia is a member of the EU-32,N,,"And finally, in terms of the major mechanisms, the EU ETS is the European body that helps the E.U. to achieve its climate policy by reducing greenhouse gas emissions in a cost-effective way, focusing primarily on the carbon market.",Emission trading scheme_9460,
B_2.0,Claims_Covid_B2.0_200,Evidence_Covid_B2.0_871,Croatia joined the EU ets in 2013,N,,"These products allow market participants to trade contracts for the delivery of allowances on specified dates in the future.\n', ""41: Total emissions from the UK's EU ETS participants in 2019 were just under 130 million tonnes of CO2 equivalent (down from 236 MtCO2e in 2013 at the start of the EU ETS Phase III).",Emission trading scheme_9467,Only one supporting evidence piece
B_2.0,Claims_Covid_B2.0_200,Evidence_Covid_B2.0_872,Croatia joined the EU ets in 2014,N,,Tianjin began carbon trading in 2013.,Emission trading scheme_9787,
B_2.0,Claims_Covid_B2.0_200,Evidence_Covid_B2.0_873,Croatia joined the EU ets in 2015,N,,Shanghai's ETS covers 45 percent of the city's total carbon emissions and has maintained 100 percent compliance since its launch in 2013.,Emission trading scheme_9759,
B_2.0,Claims_Covid_B2.0_200,Evidence_Covid_B2.0_874,Croatia is a member of the EU-28,N,,"The EU27 incorporates: Austria, Belgium, Bulgaria, Croatia, Cyprus, Czechia, Denmark, Estonia, Finland, France, Germany, Greece, Hungary, Ireland, Italy, Latvia, Lithuania, Luxembourg, Malta, The Netherlands, Poland, Portugal, Romania, Slovakia, Slovenia, Spain and Sweden.",Emission trading scheme_9532,
B_2.0,Claims_Covid_B2.0_200,Evidence_Covid_B2.0_875,Croatia is a member of the EU-29,N,,"The EU ETS consists of four distinct trading periods, whereby development is carried out in stages.This phase also saw the inclusion of more sectors and gases, together with another addition to the system, when Croatia joined in 2013.",Emission trading scheme_9751,
B_2.0,Claims_Covid_B2.0_200,Evidence_Covid_B2.0_876,Croatia is a member of the EU-30,N,,"The EPA also keeps a record of EFs for various industries called AP-42. It contains EFs of over 200 air pollution source categories, industry sectors or groups of similar emitting sources.",Emission trading scheme_9894,
B_2.0,Claims_Covid_B2.0_201,Evidence_Covid_B2.0_877,Tianjin was not part of China's pilot emission tradding scheme,F,,"Beijing's statement came amid a flurry of similar documents published by the environmental watchdogs of other provinces, including Fujian, Zhejiang, Jilin, Tianjin and Guangdong.",Emission trading scheme_9825,Tianjin was one of several provinces which had a trial ETS
B_2.0,Claims_Covid_B2.0_201,Evidence_Covid_B2.0_878,Tianjin was not part of China's pilot emission tradding scheme,F,,Tianjin began carbon trading in 2013.,Emission trading scheme_9787,
B_2.0,Claims_Covid_B2.0_201,Evidence_Covid_B2.0_879,Tianjin was not part of China's pilot emission tradding scheme,F,,"TIANJIN, Nov. 8 (Xinhua) -- With crisscrossing ducts and pipes, a massive waste heat recycling unit in Cabot's Tianjin plant is always eye-catching.  It was among a series of efforts that helped the chemical enterprise win the title of a national-level ""green plant.",Emission trading scheme_9870,
B_2.0,Claims_Covid_B2.0_201,Evidence_Covid_B2.0_880,Tianjin was not part of China's pilot emission tradding scheme,F,,"Since 2013, China has carried out ETS in seven regions, including Beijing, Shanghai, Tianjin, Chongqing, Hubei, and Guangdong.",Emission trading scheme_9403,
B_2.0,Claims_Covid_B2.0_201,Evidence_Covid_B2.0_881,Tianjin was not part of China's pilot emission tradding scheme,F,,"China has already tried to put a price on carbon by setting up pilot carbon emission exchanges in Beijing, Tianjin, Shanghai, Chongqing, Guangdong, Hubei, and Shenzhen.",Emission trading scheme_9439,
B_2.0,Claims_Covid_B2.0_201,Evidence_Covid_B2.0_882,Tianjin was not part of China's pilot emission tradding scheme,F,,"A national emissions trading system (ETS) to be launched in 2020 following several pilot schemes in provinces and cities including Beijing, Chongqing, Guangdong, Hunan, Shanghai, Shenzhen and Tianjin.",Emission trading scheme_9439,
B_2.0,Claims_Covid_B2.0_202,Evidence_Covid_B2.0_883,Guangdong wasn't part of China's trial Emission Tradding Schemes,F,,"Beijing's statement came amid a flurry of similar documents published by the environmental watchdogs of other provinces, including Fujian, Zhejiang, Jilin, Tianjin and Guangdong.",Emission trading scheme_9825,Guangdong was one of several provinces which had a trial ETS
B_2.0,Claims_Covid_B2.0_202,Evidence_Covid_B2.0_884,Guangdong wasn't part of China's trial Emission Tradding Schemes,F,,Tianjin began carbon trading in 2013.,Emission trading scheme_9787,
B_2.0,Claims_Covid_B2.0_202,Evidence_Covid_B2.0_885,Guangdong wasn't part of China's trial Emission Tradding Schemes,F,,"TIANJIN, Nov. 8 (Xinhua) -- With crisscrossing ducts and pipes, a massive waste heat recycling unit in Cabot's Tianjin plant is always eye-catching.  It was among a series of efforts that helped the chemical enterprise win the title of a national-level ""green plant.",Emission trading scheme_9870,
B_2.0,Claims_Covid_B2.0_202,Evidence_Covid_B2.0_886,Guangdong wasn't part of China's trial Emission Tradding Schemes,F,,"Since 2013, China has carried out ETS in seven regions, including Beijing, Shanghai, Tianjin, Chongqing, Hubei, and Guangdong.",Emission trading scheme_9403,
B_2.0,Claims_Covid_B2.0_202,Evidence_Covid_B2.0_887,Guangdong wasn't part of China's trial Emission Tradding Schemes,F,,"In October 2011, the central government launched local pilot schemes for carbon emissions trading in Beijing, Tianjin, Shanghai, Chongqing, Hubei, Guangdong and Shenzhen.",Emission trading scheme_9592,
B_2.0,Claims_Covid_B2.0_202,Evidence_Covid_B2.0_888,Guangdong wasn't part of China's trial Emission Tradding Schemes,F,,"The challenge will be to balance top-down policymaking from Beijing, with the need to create a liquid carbon marketplace and price discovery mechanisms, while navigating a complex structure of provincial governments and state-owned enterprises with their own priorities.",Emission trading scheme_9599,
B_2.0,Claims_Covid_B2.0_203,Evidence_Covid_B2.0_889,The united nations climate summit COP27 will be held in Egypt,N,,These strategies can help the country realise its Nationally Determined Contributions (NDC) under the Paris Agreement and the 2030 climate commitments made in Glasgow in 2021.,Emission trading scheme_9596,Not enough evidence to specify where cop27 is being held
B_2.0,Claims_Covid_B2.0_203,Evidence_Covid_B2.0_890,The united nations climate summit COP27 will be held in Egypt,N,,"New Zealand has a ""Herculean task to do in a nine-year period because we\'ve been a bit late getting started on reducing emissions, like many other countries"", climate change minister James Shaw said at the signing ceremony at the UN Cop 26 climate summit in Glasgow.",Emission trading scheme_9600,
B_2.0,Claims_Covid_B2.0_203,Evidence_Covid_B2.0_891,The united nations climate summit COP27 will be held in Egypt,N,,The UAE's new targets were published in its 'Second Nationally Determined Contribution' in September ahead of COP27 and as part of the COP26 Glasgow Climate Pact commitments.,Emission trading scheme_9641,
B_2.0,Claims_Covid_B2.0_203,Evidence_Covid_B2.0_892,The united nations climate summit COP27 will be held in Egypt,N,,"The Minister of Environment of the Czech Republic and rotating presidency of the EU, Marian Jurecka, highlighted after the agreement that the pact arrives at the beginning of the United Nations Climate Summit (COP27) because it sends a clear signal to the world of the ""serious"" commitment of the European Union to the Paris Agreements.",Emission trading scheme_9772,
B_2.0,Claims_Covid_B2.0_203,Evidence_Covid_B2.0_893,The united nations climate summit COP27 will be held in Egypt,N,,The deal is one of three the European Union is hoping to clinch in time for the United Nations climate summit that started in Egypt on Sunday.,Emission trading scheme_9777,
B_2.0,Claims_Covid_B2.0_203,Evidence_Covid_B2.0_894,The united nations climate summit COP27 will be held in Egypt,N,,"The Minister of Environment of the Czech Republic and rotating presidency of the EU, Marian Jurecka, highlighted after the agreement that the pact arrives at the beginning of the United Nations Climate Summit (COP27) because it sends a clear signal to the world of the ""serious"" commitment of the European Union to the Paris Agreements.",Emission trading scheme_9782,
B_2.0,Claims_Covid_B2.0_204,Evidence_Covid_B2.0_895,COP 26 was held in Glasgow,N,,"The Minister of Environment of the Czech Republic and rotating presidency of the EU, Marian Jurecka, highlighted after the agreement that the pact arrives at the beginning of the United Nations Climate Summit (COP27) because it sends a clear signal to the world of the ""serious"" commitment of the European Union to the Paris Agreements.",Emission trading scheme_9772,Not enough evidence to specify where cop26 is being held
